state,year,county_name,incident_date,crime_type,incident_count
CA,2022,SAN DIEGO,2022-12-05,motor_vehicle_theft,36
CA,2022,SAN DIEGO,2022-12-06,burglary,24
CA,2022,SAN DIEGO,2022-12-06,motor_vehicle_theft,38
CA,2022,SAN DIEGO,2022-12-07,burglary,16
CA,2022,SAN DIEGO,2022-12-07,motor_vehicle_theft,25
CA,2022,SAN DIEGO,2022-12-08,burglary,18
CA,2022,SAN DIEGO,2022-12-08,motor_vehicle_theft,37
CA,2022,SAN DIEGO,2022-12-09,burglary,19
CA,2022,SAN DIEGO,2022-12-09,motor_vehicle_theft,37
CA,2022,SAN DIEGO,2022-12-10,burglary,7
CA,2022,SAN DIEGO,2022-12-10,motor_vehicle_theft,27
CA,2022,SAN DIEGO,2022-12-11,burglary,17
CA,2022,SAN DIEGO,2022-12-11,motor_vehicle_theft,26
CA,2022,SAN DIEGO,2022-12-12,burglary,21
CA,2022,SAN DIEGO,2022-12-12,motor_vehicle_theft,27
CA,2022,SAN DIEGO,2022-12-13,burglary,13
CA,2022,SAN DIEGO,2022-12-13,motor_vehicle_theft,32
CA,2022,SAN DIEGO,2022-12-14,burglary,23
CA,2022,SAN DIEGO,2022-12-14,motor_vehicle_theft,32
CA,2022,SAN DIEGO,2022-12-15,burglary,24
CA,2022,SAN DIEGO,2022-12-15,motor_vehicle_theft,32
CA,2022,SAN DIEGO,2022-12-16,burglary,22
CA,2022,SAN DIEGO,2022-12-16,motor_vehicle_theft,37
CA,2022,SAN DIEGO,2022-12-17,burglary,14
CA,2022,SAN DIEGO,2022-12-17,motor_vehicle_theft,38
CA,2022,SAN DIEGO,2022-12-18,burglary,14
CA,2022,SAN DIEGO,2022-12-18,motor_vehicle_theft,19
CA,2022,SAN DIEGO,2022-12-19,burglary,17
CA,2022,SAN DIEGO,2022-12-19,motor_vehicle_theft,25
CA,2022,SAN DIEGO,2022-12-20,burglary,22
CA,2022,SAN DIEGO,2022-12-20,motor_vehicle_theft,38
CA,2022,SAN DIEGO,2022-12-21,burglary,17
CA,2022,SAN DIEGO,2022-12-21,motor_vehicle_theft,31
CA,2022,SAN DIEGO,2022-12-22,burglary,14
CA,2022,SAN DIEGO,2022-12-22,motor_vehicle_theft,26
CA,2022,SAN DIEGO,2022-12-23,burglary,25
CA,2022,SAN DIEGO,2022-12-23,motor_vehicle_theft,46
CA,2022,SAN DIEGO,2022-12-24,burglary,31
CA,2022,SAN DIEGO,2022-12-24,motor_vehicle_theft,29
CA,2022,SAN DIEGO,2022-12-25,burglary,15
CA,2022,SAN DIEGO,2022-12-25,motor_vehicle_theft,31
CA,2022,SAN DIEGO,2022-12-26,burglary,26
CA,2022,SAN DIEGO,2022-12-26,motor_vehicle_theft,25
CA,2022,SAN DIEGO,2022-12-27,burglary,26
CA,2022,SAN DIEGO,2022-12-27,motor_vehicle_theft,43
CA,2022,SAN DIEGO,2022-12-28,burglary,19
CA,2022,SAN DIEGO,2022-12-28,motor_vehicle_theft,38
CA,2022,SAN DIEGO,2022-12-29,burglary,13
CA,2022,SAN DIEGO,2022-12-29,motor_vehicle_theft,31
CA,2022,SAN DIEGO,2022-12-30,burglary,23
CA,2022,SAN DIEGO,2022-12-30,motor_vehicle_theft,26
CA,2022,SAN DIEGO,2022-12-31,burglary,24
CA,2022,SAN DIEGO,2022-12-31,motor_vehicle_theft,43
CA,2022,SAN FRANCISCO,2022-01-02,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-01-06,motor_vehicle_theft,2
CA,2022,SAN FRANCISCO,2022-01-11,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-01-13,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-01-15,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-01-16,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-01-22,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-02-04,burglary,2
CA,2022,SAN FRANCISCO,2022-02-06,burglary,1
CA,2022,SAN FRANCISCO,2022-02-10,burglary,1
CA,2022,SAN FRANCISCO,2022-02-11,burglary,1
CA,2022,SAN FRANCISCO,2022-02-18,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-02-22,burglary,1
CA,2022,SAN FRANCISCO,2022-03-01,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-03-05,burglary,1
CA,2022,SAN FRANCISCO,2022-03-05,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-03-06,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-03-07,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-03-10,burglary,1
CA,2022,SAN FRANCISCO,2022-03-10,motor_vehicle_theft,2
CA,2022,SAN FRANCISCO,2022-03-15,motor_vehicle_theft,2
CA,2022,SAN FRANCISCO,2022-03-17,burglary,1
CA,2022,SAN FRANCISCO,2022-03-18,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-03-30,motor_vehicle_theft,2
CA,2022,SAN FRANCISCO,2022-03-31,burglary,1
CA,2022,SAN FRANCISCO,2022-04-07,burglary,1
CA,2022,SAN FRANCISCO,2022-04-13,burglary,1
CA,2022,SAN FRANCISCO,2022-04-14,burglary,2
CA,2022,SAN FRANCISCO,2022-04-20,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-04-23,burglary,1
CA,2022,SAN FRANCISCO,2022-04-23,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-04-24,burglary,1
CA,2022,SAN FRANCISCO,2022-04-26,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-04-27,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-05-06,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-05-10,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-05-11,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-05-16,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-05-27,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-05-31,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-06-02,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-06-12,burglary,1
CA,2022,SAN FRANCISCO,2022-06-13,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-06-19,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-06-20,burglary,1
CA,2022,SAN FRANCISCO,2022-06-20,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-06-24,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-06-27,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-07-02,burglary,1
CA,2022,SAN FRANCISCO,2022-07-03,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-07-06,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-07-08,burglary,2
CA,2022,SAN FRANCISCO,2022-07-10,burglary,1
CA,2022,SAN FRANCISCO,2022-07-11,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-07-12,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-07-14,burglary,2
CA,2022,SAN FRANCISCO,2022-07-14,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-07-17,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-07-19,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-07-22,burglary,1
CA,2022,SAN FRANCISCO,2022-07-24,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-07-27,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-07-28,burglary,1
CA,2022,SAN FRANCISCO,2022-07-28,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-07-31,burglary,1
CA,2022,SAN FRANCISCO,2022-08-01,burglary,1
CA,2022,SAN FRANCISCO,2022-08-04,burglary,1
CA,2022,SAN FRANCISCO,2022-08-06,burglary,1
CA,2022,SAN FRANCISCO,2022-08-08,burglary,1
CA,2022,SAN FRANCISCO,2022-08-08,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-08-09,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-08-10,burglary,1
CA,2022,SAN FRANCISCO,2022-08-10,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-08-11,burglary,1
CA,2022,SAN FRANCISCO,2022-08-12,burglary,1
CA,2022,SAN FRANCISCO,2022-08-15,burglary,1
CA,2022,SAN FRANCISCO,2022-08-15,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-08-16,burglary,1
CA,2022,SAN FRANCISCO,2022-08-16,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-08-18,burglary,1
CA,2022,SAN FRANCISCO,2022-08-19,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-08-21,burglary,1
CA,2022,SAN FRANCISCO,2022-08-22,burglary,1
CA,2022,SAN FRANCISCO,2022-08-26,burglary,1
CA,2022,SAN FRANCISCO,2022-08-29,burglary,1
CA,2022,SAN FRANCISCO,2022-08-29,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-08-30,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-09-01,burglary,1
CA,2022,SAN FRANCISCO,2022-09-15,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-09-16,burglary,1
CA,2022,SAN FRANCISCO,2022-09-16,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-10-01,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-10-04,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-10-09,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-10-18,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-10-21,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-10-22,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-10-24,burglary,1
CA,2022,SAN FRANCISCO,2022-10-26,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-10-27,burglary,1
CA,2022,SAN FRANCISCO,2022-10-28,burglary,1
CA,2022,SAN FRANCISCO,2022-11-01,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-11-08,motor_vehicle_theft,2
CA,2022,SAN FRANCISCO,2022-11-11,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-11-23,burglary,1
CA,2022,SAN FRANCISCO,2022-11-26,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-11-28,burglary,1
CA,2022,SAN FRANCISCO,2022-12-06,motor_vehicle_theft,2
CA,2022,SAN FRANCISCO,2022-12-15,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-12-18,motor_vehicle_theft,2
CA,2022,SAN FRANCISCO,2022-12-21,motor_vehicle_theft,1
CA,2022,SAN FRANCISCO,2022-12-22,motor_vehicle_theft,2
CA,2022,SAN FRANCISCO,2022-12-25,burglary,1
CA,2022,SAN JOAQUIN,2022-01-01,burglary,3
CA,2022,SAN JOAQUIN,2022-01-01,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-01-02,burglary,5
CA,2022,SAN JOAQUIN,2022-01-02,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-01-03,burglary,7
CA,2022,SAN JOAQUIN,2022-01-03,motor_vehicle_theft,2
CA,2022,SAN JOAQUIN,2022-01-04,burglary,4
CA,2022,SAN JOAQUIN,2022-01-04,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-01-05,burglary,3
CA,2022,SAN JOAQUIN,2022-01-05,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-01-06,burglary,9
CA,2022,SAN JOAQUIN,2022-01-06,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-01-07,burglary,6
CA,2022,SAN JOAQUIN,2022-01-07,motor_vehicle_theft,8
CA,2022,SAN JOAQUIN,2022-01-08,burglary,2
CA,2022,SAN JOAQUIN,2022-01-08,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-01-09,burglary,4
CA,2022,SAN JOAQUIN,2022-01-09,motor_vehicle_theft,1
CA,2022,SAN JOAQUIN,2022-01-10,burglary,1
CA,2022,SAN JOAQUIN,2022-01-10,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-01-11,burglary,2
CA,2022,SAN JOAQUIN,2022-01-11,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-01-12,burglary,5
CA,2022,SAN JOAQUIN,2022-01-12,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-01-13,burglary,12
CA,2022,SAN JOAQUIN,2022-01-13,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-01-14,burglary,8
CA,2022,SAN JOAQUIN,2022-01-14,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-01-15,burglary,10
CA,2022,SAN JOAQUIN,2022-01-15,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-01-16,burglary,7
CA,2022,SAN JOAQUIN,2022-01-16,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-01-17,burglary,11
CA,2022,SAN JOAQUIN,2022-01-17,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-01-18,burglary,5
CA,2022,SAN JOAQUIN,2022-01-18,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-01-19,burglary,3
CA,2022,SAN JOAQUIN,2022-01-19,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-01-20,burglary,6
CA,2022,SAN JOAQUIN,2022-01-20,motor_vehicle_theft,2
CA,2022,SAN JOAQUIN,2022-01-21,burglary,6
CA,2022,SAN JOAQUIN,2022-01-21,motor_vehicle_theft,7
CA,2022,SAN JOAQUIN,2022-01-22,burglary,1
CA,2022,SAN JOAQUIN,2022-01-22,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-01-23,burglary,6
CA,2022,SAN JOAQUIN,2022-01-23,motor_vehicle_theft,6
CA,2022,SAN JOAQUIN,2022-01-24,burglary,3
CA,2022,SAN JOAQUIN,2022-01-24,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-01-25,burglary,3
CA,2022,SAN JOAQUIN,2022-01-25,motor_vehicle_theft,1
CA,2022,SAN JOAQUIN,2022-01-26,burglary,2
CA,2022,SAN JOAQUIN,2022-01-27,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-01-28,burglary,7
CA,2022,SAN JOAQUIN,2022-01-28,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-01-29,burglary,7
CA,2022,SAN JOAQUIN,2022-01-29,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-01-30,burglary,7
CA,2022,SAN JOAQUIN,2022-01-30,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-01-31,burglary,3
CA,2022,SAN JOAQUIN,2022-01-31,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-02-01,burglary,3
CA,2022,SAN JOAQUIN,2022-02-01,motor_vehicle_theft,2
CA,2022,SAN JOAQUIN,2022-02-02,burglary,5
CA,2022,SAN JOAQUIN,2022-02-02,motor_vehicle_theft,2
CA,2022,SAN JOAQUIN,2022-02-03,burglary,4
CA,2022,SAN JOAQUIN,2022-02-03,motor_vehicle_theft,1
CA,2022,SAN JOAQUIN,2022-02-04,burglary,2
CA,2022,SAN JOAQUIN,2022-02-04,motor_vehicle_theft,2
CA,2022,SAN JOAQUIN,2022-02-05,burglary,4
CA,2022,SAN JOAQUIN,2022-02-05,motor_vehicle_theft,6
CA,2022,SAN JOAQUIN,2022-02-06,burglary,1
CA,2022,SAN JOAQUIN,2022-02-06,motor_vehicle_theft,6
CA,2022,SAN JOAQUIN,2022-02-07,burglary,3
CA,2022,SAN JOAQUIN,2022-02-07,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-02-08,burglary,6
CA,2022,SAN JOAQUIN,2022-02-09,burglary,2
CA,2022,SAN JOAQUIN,2022-02-09,motor_vehicle_theft,2
CA,2022,SAN JOAQUIN,2022-02-10,burglary,5
CA,2022,SAN JOAQUIN,2022-02-10,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-02-11,burglary,3
CA,2022,SAN JOAQUIN,2022-02-11,motor_vehicle_theft,1
CA,2022,SAN JOAQUIN,2022-02-12,burglary,5
CA,2022,SAN JOAQUIN,2022-02-12,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-02-13,burglary,4
CA,2022,SAN JOAQUIN,2022-02-13,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-02-14,burglary,4
CA,2022,SAN JOAQUIN,2022-02-15,burglary,5
CA,2022,SAN JOAQUIN,2022-02-15,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-02-16,burglary,2
CA,2022,SAN JOAQUIN,2022-02-16,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-02-17,burglary,4
CA,2022,SAN JOAQUIN,2022-02-17,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-02-18,burglary,3
CA,2022,SAN JOAQUIN,2022-02-18,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-02-19,burglary,4
CA,2022,SAN JOAQUIN,2022-02-19,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-02-20,burglary,5
CA,2022,SAN JOAQUIN,2022-02-20,motor_vehicle_theft,2
CA,2022,SAN JOAQUIN,2022-02-21,burglary,8
CA,2022,SAN JOAQUIN,2022-02-21,motor_vehicle_theft,6
CA,2022,SAN JOAQUIN,2022-02-22,burglary,3
CA,2022,SAN JOAQUIN,2022-02-22,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-02-23,burglary,4
CA,2022,SAN JOAQUIN,2022-02-23,motor_vehicle_theft,6
CA,2022,SAN JOAQUIN,2022-02-24,burglary,3
CA,2022,SAN JOAQUIN,2022-02-24,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-02-25,motor_vehicle_theft,8
CA,2022,SAN JOAQUIN,2022-02-26,burglary,4
CA,2022,SAN JOAQUIN,2022-02-26,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-02-27,burglary,3
CA,2022,SAN JOAQUIN,2022-02-27,motor_vehicle_theft,2
CA,2022,SAN JOAQUIN,2022-02-28,burglary,2
CA,2022,SAN JOAQUIN,2022-02-28,motor_vehicle_theft,2
CA,2022,SAN JOAQUIN,2022-03-01,burglary,5
CA,2022,SAN JOAQUIN,2022-03-01,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-03-02,burglary,2
CA,2022,SAN JOAQUIN,2022-03-02,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-03-03,burglary,2
CA,2022,SAN JOAQUIN,2022-03-03,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-03-04,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-03-05,burglary,4
CA,2022,SAN JOAQUIN,2022-03-05,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-03-06,burglary,6
CA,2022,SAN JOAQUIN,2022-03-06,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-03-07,burglary,3
CA,2022,SAN JOAQUIN,2022-03-07,motor_vehicle_theft,1
CA,2022,SAN JOAQUIN,2022-03-08,burglary,2
CA,2022,SAN JOAQUIN,2022-03-08,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-03-09,burglary,1
CA,2022,SAN JOAQUIN,2022-03-09,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-03-10,burglary,3
CA,2022,SAN JOAQUIN,2022-03-10,motor_vehicle_theft,6
CA,2022,SAN JOAQUIN,2022-03-11,burglary,7
CA,2022,SAN JOAQUIN,2022-03-11,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-03-12,burglary,1
CA,2022,SAN JOAQUIN,2022-03-12,motor_vehicle_theft,1
CA,2022,SAN JOAQUIN,2022-03-13,burglary,5
CA,2022,SAN JOAQUIN,2022-03-13,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-03-14,burglary,4
CA,2022,SAN JOAQUIN,2022-03-14,motor_vehicle_theft,6
CA,2022,SAN JOAQUIN,2022-03-15,burglary,9
CA,2022,SAN JOAQUIN,2022-03-15,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-03-16,burglary,3
CA,2022,SAN JOAQUIN,2022-03-16,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-03-17,burglary,2
CA,2022,SAN JOAQUIN,2022-03-17,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-03-18,burglary,1
CA,2022,SAN JOAQUIN,2022-03-18,motor_vehicle_theft,2
CA,2022,SAN JOAQUIN,2022-03-19,burglary,4
CA,2022,SAN JOAQUIN,2022-03-19,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-03-20,burglary,4
CA,2022,SAN JOAQUIN,2022-03-20,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-03-21,burglary,6
CA,2022,SAN JOAQUIN,2022-03-21,motor_vehicle_theft,2
CA,2022,SAN JOAQUIN,2022-03-22,burglary,4
CA,2022,SAN JOAQUIN,2022-03-22,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-03-23,burglary,4
CA,2022,SAN JOAQUIN,2022-03-23,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-03-24,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-03-25,burglary,2
CA,2022,SAN JOAQUIN,2022-03-25,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-03-26,burglary,5
CA,2022,SAN JOAQUIN,2022-03-26,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-03-27,burglary,2
CA,2022,SAN JOAQUIN,2022-03-27,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-03-28,burglary,5
CA,2022,SAN JOAQUIN,2022-03-28,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-03-29,burglary,1
CA,2022,SAN JOAQUIN,2022-03-29,motor_vehicle_theft,7
CA,2022,SAN JOAQUIN,2022-03-30,burglary,3
CA,2022,SAN JOAQUIN,2022-03-30,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-03-31,burglary,5
CA,2022,SAN JOAQUIN,2022-03-31,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-04-01,burglary,5
CA,2022,SAN JOAQUIN,2022-04-01,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-04-02,burglary,7
CA,2022,SAN JOAQUIN,2022-04-02,motor_vehicle_theft,9
CA,2022,SAN JOAQUIN,2022-04-03,burglary,3
CA,2022,SAN JOAQUIN,2022-04-03,motor_vehicle_theft,9
CA,2022,SAN JOAQUIN,2022-04-04,burglary,3
CA,2022,SAN JOAQUIN,2022-04-04,motor_vehicle_theft,8
CA,2022,SAN JOAQUIN,2022-04-05,burglary,5
CA,2022,SAN JOAQUIN,2022-04-05,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-04-06,burglary,7
CA,2022,SAN JOAQUIN,2022-04-06,motor_vehicle_theft,7
CA,2022,SAN JOAQUIN,2022-04-07,burglary,5
CA,2022,SAN JOAQUIN,2022-04-07,motor_vehicle_theft,6
CA,2022,SAN JOAQUIN,2022-04-08,burglary,4
CA,2022,SAN JOAQUIN,2022-04-08,motor_vehicle_theft,2
CA,2022,SAN JOAQUIN,2022-04-09,burglary,2
CA,2022,SAN JOAQUIN,2022-04-09,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-04-10,burglary,5
CA,2022,SAN JOAQUIN,2022-04-10,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-04-11,burglary,3
CA,2022,SAN JOAQUIN,2022-04-11,motor_vehicle_theft,6
CA,2022,SAN JOAQUIN,2022-04-12,burglary,7
CA,2022,SAN JOAQUIN,2022-04-12,motor_vehicle_theft,6
CA,2022,SAN JOAQUIN,2022-04-13,burglary,4
CA,2022,SAN JOAQUIN,2022-04-13,motor_vehicle_theft,7
CA,2022,SAN JOAQUIN,2022-04-14,burglary,7
CA,2022,SAN JOAQUIN,2022-04-14,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-04-15,burglary,8
CA,2022,SAN JOAQUIN,2022-04-15,motor_vehicle_theft,6
CA,2022,SAN JOAQUIN,2022-04-16,burglary,2
CA,2022,SAN JOAQUIN,2022-04-16,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-04-17,burglary,1
CA,2022,SAN JOAQUIN,2022-04-17,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-04-18,burglary,4
CA,2022,SAN JOAQUIN,2022-04-18,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-04-19,burglary,3
CA,2022,SAN JOAQUIN,2022-04-19,motor_vehicle_theft,2
CA,2022,SAN JOAQUIN,2022-04-20,burglary,2
CA,2022,SAN JOAQUIN,2022-04-20,motor_vehicle_theft,3
CA,2022,SAN JOAQUIN,2022-04-21,burglary,5
CA,2022,SAN JOAQUIN,2022-04-21,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-04-22,burglary,4
CA,2022,SAN JOAQUIN,2022-04-22,motor_vehicle_theft,9
CA,2022,SAN JOAQUIN,2022-04-23,burglary,2
CA,2022,SAN JOAQUIN,2022-04-23,motor_vehicle_theft,6
CA,2022,SAN JOAQUIN,2022-04-24,burglary,2
CA,2022,SAN JOAQUIN,2022-04-24,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-04-25,burglary,9
CA,2022,SAN JOAQUIN,2022-04-25,motor_vehicle_theft,2
CA,2022,SAN JOAQUIN,2022-04-26,burglary,2
CA,2022,SAN JOAQUIN,2022-04-26,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-04-27,burglary,6
CA,2022,SAN JOAQUIN,2022-04-27,motor_vehicle_theft,12
CA,2022,SAN JOAQUIN,2022-04-28,burglary,5
CA,2022,SAN JOAQUIN,2022-04-28,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-04-29,burglary,2
CA,2022,SAN JOAQUIN,2022-04-29,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-04-30,burglary,4
CA,2022,SAN JOAQUIN,2022-04-30,motor_vehicle_theft,10
CA,2022,SAN JOAQUIN,2022-05-01,burglary,8
CA,2022,SAN JOAQUIN,2022-05-01,motor_vehicle_theft,8
CA,2022,SAN JOAQUIN,2022-05-02,burglary,4
CA,2022,SAN JOAQUIN,2022-05-02,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-05-03,burglary,4
CA,2022,SAN JOAQUIN,2022-05-03,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-05-04,burglary,8
CA,2022,SAN JOAQUIN,2022-05-04,motor_vehicle_theft,4
CA,2022,SAN JOAQUIN,2022-05-05,burglary,3
CA,2022,SAN JOAQUIN,2022-05-05,motor_vehicle_theft,7
CA,2022,SAN JOAQUIN,2022-05-06,burglary,7
CA,2022,SAN JOAQUIN,2022-05-06,motor_vehicle_theft,6
CA,2022,SAN JOAQUIN,2022-05-07,burglary,2
CA,2022,SAN JOAQUIN,2022-05-07,motor_vehicle_theft,10
CA,2022,SAN JOAQUIN,2022-05-08,burglary,4
CA,2022,SAN JOAQUIN,2022-05-08,motor_vehicle_theft,5
CA,2022,SAN JOAQUIN,2022-05-09,burglary,5
CA,2022,SAN JOAQUIN,2022-05-09,motor_vehicle_theft,7
