date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,state,county_fips,county_name,timezone,proposal_excluded_az_county
2023-03-14,12.6,8.4,19.1,2.3,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-15,11.1,8.6,13.8,14.1,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-16,7.9,2.3,12.0,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-17,7.3,3.9,11.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-18,8.6,4.2,15.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-19,8.6,4.2,12.3,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-20,9.6,6.5,13.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-21,8.1,4.8,10.4,5.3,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-22,6.9,3.4,10.1,3.9,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-23,6.3,1.3,11.1,0.7,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-24,7.2,2.3,12.6,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-25,6.4,1.9,10.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-26,6.5,0.3,11.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-27,5.4,-1.5,11.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-28,9.6,1.8,17.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-29,11.1,5.6,17.0,0.2,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-30,6.7,3.4,9.9,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2023-03-31,7.2,-0.3,13.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-01,11.4,5.2,18.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-02,13.6,5.1,20.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-03,10.4,4.6,14.6,0.4,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-04,4.3,-0.3,9.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-05,5.7,0.4,11.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-06,9.4,-0.4,18.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-07,13.9,8.2,20.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-08,15.5,7.4,22.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-09,19.3,13.3,26.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-10,21.7,14.4,29.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-11,22.4,12.7,30.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-12,20.7,13.9,26.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-13,16.8,13.3,20.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-14,15.2,8.7,21.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-15,17.2,11.2,23.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-16,19.8,13.4,25.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-17,19.4,10.9,25.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-18,17.6,12.9,22.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-19,13.0,8.4,16.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-20,14.6,7.8,19.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-21,17.7,9.6,24.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-22,19.4,13.2,24.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-23,20.4,13.4,26.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-24,21.4,13.3,27.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-25,19.2,14.7,22.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-26,18.3,10.7,25.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-27,21.6,13.4,28.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-28,24.4,16.9,30.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-29,24.5,17.2,31.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-04-30,25.1,15.8,32.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-01,22.7,16.6,28.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-02,18.2,9.4,24.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-03,17.8,10.0,23.8,0.8,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-04,14.0,9.6,17.3,1.7,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-05,14.4,9.5,18.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-06,15.7,8.4,20.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-07,17.8,11.4,22.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-08,19.3,11.2,25.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-09,19.8,11.5,26.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-10,18.0,12.9,22.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-11,19.8,11.5,27.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-12,22.3,16.1,27.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-13,23.9,15.6,29.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-14,24.9,16.8,30.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-15,25.3,17.3,30.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-16,25.3,19.3,30.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-17,24.6,16.9,31.3,0.4,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-18,25.2,17.5,30.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-19,24.1,18.9,29.3,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-20,23.2,16.8,28.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-21,25.1,17.6,30.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-22,25.6,18.1,30.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-23,25.8,19.4,31.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-24,24.8,17.8,29.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-25,23.9,17.1,29.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-26,22.5,15.7,27.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-27,22.2,13.0,28.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-28,23.9,16.2,30.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-29,23.6,15.8,30.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-30,23.0,15.6,29.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-05-31,20.5,15.1,25.0,0.3,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-01,21.7,14.2,26.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-02,23.4,16.8,28.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-03,25.1,17.3,30.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-04,26.8,19.8,32.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-05,26.9,18.5,34.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-06,24.0,18.0,29.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-07,22.4,15.4,27.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-08,22.6,16.1,27.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-09,23.3,16.1,28.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-10,24.6,16.7,31.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-11,21.9,18.3,26.9,0.2,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-12,21.1,14.6,25.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-13,22.9,15.4,28.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-14,24.8,17.1,30.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-15,25.8,19.6,30.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-16,23.8,18.8,29.5,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-17,26.7,19.5,33.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-18,27.7,21.5,33.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-19,26.2,19.9,31.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-20,25.1,18.8,29.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-21,25.8,16.9,31.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-22,25.5,17.0,31.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-23,22.8,15.5,28.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-24,24.5,14.3,32.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-25,26.2,17.3,33.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-26,26.4,17.4,32.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-27,26.0,17.2,32.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-28,26.3,17.5,32.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-29,26.9,17.9,34.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-06-30,29.7,22.5,35.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-01,31.9,22.6,38.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-02,33.4,23.9,40.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-03,33.7,25.1,39.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-04,31.3,24.3,36.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-05,28.6,19.0,36.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-06,29.1,19.4,36.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-07,28.9,20.4,35.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-08,29.1,18.8,36.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-09,30.4,22.2,36.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-10,30.6,22.3,35.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-11,31.8,25.9,36.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-12,32.2,24.5,37.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-13,32.7,24.9,38.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-14,33.3,24.8,40.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-15,35.2,26.8,42.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-16,35.1,28.2,40.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-17,34.6,27.5,40.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-18,34.2,27.6,39.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-19,34.2,26.0,39.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-20,34.3,25.5,40.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-21,35.3,27.0,41.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-22,34.7,27.4,40.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-23,32.7,27.8,37.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-24,33.2,26.5,38.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-25,33.7,26.9,39.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-26,34.3,27.3,39.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-27,34.1,27.0,39.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-28,33.4,26.8,38.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-29,33.5,26.3,38.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-30,32.5,26.3,37.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-07-31,29.1,24.8,34.0,0.2,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-01,27.0,21.5,31.7,1.4,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-02,28.4,23.0,34.4,0.3,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-03,29.4,21.5,36.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-04,29.8,20.3,36.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-05,31.1,24.8,37.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-06,31.1,21.9,37.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-07,31.4,23.6,36.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-08,30.6,24.1,35.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-09,28.3,21.5,34.4,1.7,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-10,27.6,23.0,32.0,1.9,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-11,28.5,21.8,34.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-12,28.7,21.9,33.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-13,27.7,21.0,33.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-14,29.3,22.0,36.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-15,30.8,26.0,36.1,0.4,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-16,31.1,25.0,36.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-17,31.8,27.3,36.4,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-18,26.8,19.8,33.6,14.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-19,22.1,19.2,26.0,12.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-20,22.8,19.8,28.6,5.1,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-21,22.3,19.0,26.2,1.2,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-22,22.8,17.4,27.7,3.1,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-23,25.6,21.1,30.5,1.4,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-24,25.5,19.9,31.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-25,26.5,20.4,32.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-26,27.8,19.6,35.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-27,30.0,22.6,37.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-28,32.6,23.9,39.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-29,32.8,24.9,39.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-30,31.8,23.8,38.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-08-31,31.0,24.9,37.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-01,24.1,20.5,29.3,11.5,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-02,22.4,18.1,27.1,2.8,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-03,23.3,17.8,28.5,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-04,22.3,17.1,28.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-05,23.4,16.5,30.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-06,24.7,17.1,32.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-07,26.4,17.7,34.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-08,28.8,20.9,35.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-09,30.0,23.5,36.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-10,26.7,21.7,30.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-11,24.9,18.1,31.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-12,24.6,20.7,28.7,1.4,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-13,24.0,18.1,30.5,0.2,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-14,23.5,17.5,29.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-15,24.1,16.9,30.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-16,26.3,18.7,32.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-17,26.5,19.8,33.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-18,24.9,17.9,31.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-19,23.4,16.2,30.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-20,23.0,16.5,30.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-21,21.6,13.8,27.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-22,21.7,14.8,28.0,0.2,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-23,22.0,18.3,27.3,0.8,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-24,22.7,15.0,29.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-25,23.9,16.9,30.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-26,24.7,18.8,31.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-27,25.0,19.7,31.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-28,24.2,15.9,31.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-29,24.1,16.6,31.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-09-30,21.5,15.7,26.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-01,16.3,11.2,21.8,0.4,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-02,16.0,10.7,21.4,0.5,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-03,17.6,11.4,23.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-04,19.6,12.3,26.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-05,21.8,15.3,28.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-06,23.7,16.3,30.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-07,24.7,16.5,31.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-08,24.6,19.1,31.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-09,23.8,18.1,29.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-10,23.1,17.1,28.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-11,20.4,16.8,24.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-12,16.3,11.7,20.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-13,16.6,10.1,23.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-14,19.9,13.7,26.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-15,22.2,13.9,29.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-16,23.2,16.3,30.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-17,24.4,19.2,31.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-18,25.0,18.5,31.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-19,24.8,17.8,32.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-20,25.0,18.2,31.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-21,24.7,19.4,31.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-22,22.0,14.7,28.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-23,18.1,13.5,22.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-24,18.2,12.0,23.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-25,17.4,11.4,22.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-26,17.1,13.7,21.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-27,16.6,10.3,22.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-28,15.5,10.1,20.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-29,8.9,3.5,14.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-30,9.2,1.9,16.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-10-31,12.7,5.9,19.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-01,14.4,7.7,21.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-02,16.4,10.3,23.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-03,17.8,11.7,24.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-04,18.4,11.4,26.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-05,18.1,9.1,25.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-06,18.5,11.9,25.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-07,16.3,10.9,20.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-08,11.2,7.0,15.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-09,9.6,5.0,16.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-10,10.5,3.4,16.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-11,12.3,5.5,18.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-12,12.7,6.6,20.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-13,14.5,7.9,22.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-14,15.5,8.0,22.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-15,16.3,9.1,23.3,0.2,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-16,13.3,9.0,16.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-17,12.6,7.3,19.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-18,12.4,8.5,16.8,3.4,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-19,11.8,8.9,15.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-20,8.0,4.4,12.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-21,9.1,2.3,15.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-22,10.9,5.1,16.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-23,11.7,6.9,16.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-24,8.9,5.3,13.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-25,5.8,0.9,9.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-26,4.8,0.2,11.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-27,6.3,0.4,12.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-28,8.6,1.9,14.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-29,10.0,6.0,14.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-11-30,8.1,4.3,12.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-01,6.7,1.7,12.3,0.2,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-02,7.1,1.5,13.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-03,8.7,2.0,14.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-04,10.9,4.9,16.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-05,12.9,7.5,19.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-06,12.8,7.4,20.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-07,11.1,6.9,15.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-08,8.5,4.3,13.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-09,4.0,-0.6,9.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-10,6.5,0.2,12.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-11,9.1,4.7,14.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-12,9.9,5.3,14.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-13,8.1,4.0,11.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-14,8.2,2.7,12.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-15,8.8,3.3,15.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-16,10.5,3.9,16.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-17,10.8,4.8,16.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-18,11.2,7.2,16.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-19,11.0,5.3,18.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-20,11.5,7.2,17.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-21,11.5,6.3,18.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-22,10.0,7.4,14.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-23,9.1,5.6,12.9,0.9,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-24,6.4,4.2,10.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-25,5.8,0.2,10.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-26,6.3,0.7,9.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-27,7.6,2.6,11.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-28,8.8,3.7,13.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-29,8.8,3.9,15.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-30,8.5,2.7,15.8,0.5,AZ,04015,MOHAVE,America/Phoenix,False
2023-12-31,6.4,0.4,11.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-01,6.9,2.2,12.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-02,7.1,2.2,12.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-03,4.4,0.1,9.6,2.1,AZ,04015,MOHAVE,America/Phoenix,False
